order_id;order_item_id;product_id;seller_id;shipping_limit_date;price;freight_value;customer_id;order_status;order_purchase_date;order_purchase_timestamp;order_approved_at;order_delivered_carrier_date;order_delivered_customer_date;order_estimated_delivery_date;product_category_name;product_name_lenght;product_description_lenght;product_photos_qty;product_weight_g;product_length_cm;product_height_cm;product_width_cm;date;day_of_week_name;day_of_week;cos_dow;sin_dow;day_of_year;cos_doy;sin_doy;week_of_year_name;week_of_year;cos_woy;sin_woy;is_weekend;is_month_start;is_month_end;is_national_holiday;is_black_friday
2bec039adcca39ad3a2d76a949e6c99d;1;d1c427060a0f73f6b889a5c7c61f2ac4;a1043bafd471dff536d0c462352beb48;2018-07-31 13:04:27;119,99;44,64;dd06035a7c124081d791d46dea94f128;delivered;2018-07-26;2018-07-26 13:03:46;2018-07-27 13:04:27;2018-07-27 11:55:00;2018-08-03 15:18:37;2018-08-16;computers_accessories;59,0;1893,0;1,0;6550,0;20,0;20,0;20,0;2018-07-26;Thursday;4;-0,900968867902419;0,43388373911755823;207;-0,9133704517637858;-0,4071294853542516;2018-07-23;30;-0,8911192520994189;-0,4537691908203688;0;0;0;0;0
2bec039adcca39ad3a2d76a949e6c99d;2;d1c427060a0f73f6b889a5c7c61f2ac4;a1043bafd471dff536d0c462352beb48;2018-07-31 13:04:27;119,99;44,64;dd06035a7c124081d791d46dea94f128;delivered;2018-07-26;2018-07-26 13:03:46;2018-07-27 13:04:27;2018-07-27 11:55:00;2018-08-03 15:18:37;2018-08-16;computers_accessories;59,0;1893,0;1,0;6550,0;20,0;20,0;20,0;2018-07-26;Thursday;4;-0,900968867902419;0,43388373911755823;207;-0,9133704517637858;-0,4071294853542516;2018-07-23;30;-0,8911192520994189;-0,4537691908203688;0;0;0;0;0
2bed7602716232f428dd9a52fb9bd809;1;75d6b6963340c6063f7f4cfcccfe6a30;cc419e0650a3c5ba77189a1882b7556a;2017-12-21 02:12:36;56,99;15,15;208e5e422e5690c147d774f551fefbbf;delivered;2017-12-12;2017-12-12 23:16:29;2017-12-14 02:12:36;2017-12-15 20:13:29;2017-12-26 19:13:34;2018-01-15;perfumery;51,0;999,0;2,0;400,0;18,0;11,0;20,0;2017-12-12;Tuesday;2;0,6234898018587336;0,7818314824680298;346;0,9456701548465688;-0,3251276029999093;2017-12-11;50;0,9658186075100051;-0,25921886001491995;0;0;0;0;0
2bf122032657da71d81f97a2e1e1ce66;1;422879e10f46682990de24d770e7f83d;1f50f920176fa81dab994f9023523100;2018-01-03 21:07:04;49,9;13,37;84ccde4ae523c9ebc2eb42f7e6211e93;delivered;2017-12-27;2017-12-27 20:54:09;2017-12-27 21:07:04;2018-01-02 18:51:46;2018-01-04 15:06:00;2018-01-22;garden_tools;56,0;348,0;2,0;1550,0;30,0;22,0;30,0;2017-12-27;Wednesday;3;-0,22252093395631434;0,9749279121818236;361;0,9973286321364752;-0,07304518821104743;2017-12-25;52;0,999771575129327;-0,021372823010176355;0;0;0;0;0
2bf1d83ac1f9e3bb2a9c497d3de0e866;1;c4baedd846ed09b85f78a781b522f126;a1043bafd471dff536d0c462352beb48;2017-06-15 20:30:15;109,99;63,45;b75803a77ce14a9faeb967beb208ceef;delivered;2017-06-08;2017-06-08 20:25:53;2017-06-09 20:30:15;2017-06-12 13:27:54;2017-06-28 13:17:43;2017-07-11;garden_tools;58,0;1893,0;1,0;5950,0;20,0;20,0;20,0;2017-06-08;Thursday;4;-0,900968867902419;0,43388373911755823;159;-0,9185469991587165;0,3953117887649151;2017-06-05;23;-0,9316220428524196;0,3634286302308673;0;0;0;0;0
2bf48cd42176ebf444935297411d7a2f;1;9fbfc0d1a475bb65f9c0e39bb927a99a;ec80e49e69745ab6c14f984bf2149423;2018-05-11 19:55:20;298,0;9,27;99ee18b52fa16e29f2ba296b47e956cb;delivered;2018-05-07;2018-05-07 19:44:21;2018-05-07 19:55:20;2018-05-08 12:15:00;2018-05-09 09:54:33;2018-05-17;housewares;38,0;772,0;1,0;4450,0;16,0;29,0;23,0;2018-05-07;Monday;1;1,0;0,0;127;-0,5760691233798758;0,8174009818249189;2018-05-07;19;-0,6572567037282032;0,7536667867196597;0;0;0;0;0
2bf72423c933e87360d57c946d11877b;1;9fc0c73ce4d0eaaead44e81eeefebeb0;c3867b4666c7d76867627c2f7fb22e21;2017-09-08 11:15:16;68,0;11,98;95b7f25b758ee66891d77a2ee4a1593a;delivered;2017-09-01;2017-09-01 11:05:04;2017-09-01 11:15:16;2017-09-01 20:26:36;2017-09-08 21:33:56;2017-09-20;sports_leisure;57,0;1949,0;1,0;350,0;21,0;26,0;21,0;2017-09-01;Friday;5;-0,9009688679024191;-0,433883739117558;244;-0,49253272872205434;-0,8702939222685674;2017-08-28;35;-0,4774133856354866;-0,878678814593855;0;1;0;0;0
2bfe52167cb0f38cfbbdca7154dc3da4;1;ee5329ffbe604bebcf84b2fd7792024e;916c9de0b5ad957346eeeb12f332687e;2018-07-13 12:45:14;184,0;19,39;6b4407e55115a2b1ca3e6172366b9a79;delivered;2018-07-09;2018-07-09 12:30:20;2018-07-09 12:45:14;2018-07-09 15:44:00;2018-07-12 16:03:33;2018-08-06;health_beauty;53,0;84,0;1,0;250,0;23,0;7,0;15,0;2018-07-09;Monday;1;1,0;0,0;190;-0,9919630595773397;-0,12652781683868314;2018-07-09;28;-0,9736318101415252;-0,22812518116274869;0;0;0;0;0
2c007d9ae26859112a7d67f993163e5a;1;656e0eca68dcecf6a31b8ececfabe3e8;e9bc59e7b60fc3063eb2290deda4cced;2017-11-16 17:28:02;98,9;13,71;f4757f24b9f9a170299f8369b2468b38;delivered;2017-11-09;2017-11-09 17:17:29;2017-11-09 17:28:02;2017-11-10 22:52:49;2017-11-17 16:23:03;2017-12-04;computers_accessories;45,0;236,0;1,0;173,0;18,0;13,0;12,0;2017-11-09;Thursday;4;-0,900968867902419;0,43388373911755823;313;0,6225286602431057;-0,7825970017677834;2017-11-06;45;0,649164715818952;-0,7606478631638292;0;0;0;0;0
2c024a45efe2ae33a9efefcb6e75e92d;1;2028bf1b01cafb2d2b1901fca4083222;cc419e0650a3c5ba77189a1882b7556a;2017-12-14 09:17:31;56,99;15,15;b73b03516fb44881dc64a39fd4124df4;delivered;2017-12-04;2017-12-04 13:35:30;2017-12-05 09:17:31;2017-12-06 23:52:27;2017-12-14 13:26:49;2018-01-03;perfumery;54,0;1536,0;2,0;250,0;20,0;8,0;21,0;2017-12-04;Monday;1;1,0;0,0;338;0,8921264484954345;-0,451785789832884;2017-12-04;49;0,9276848702215731;-0,37336414070178614;0;0;0;0;0
2c02d17ab6c97e9a58c6bf900a39aa46;1;35afc973633aaeb6b877ff57b2793310;4a3ca9315b744ce9f8e9374361493884;2017-09-08 02:30:33;89,9;13,65;0a8bbe8223edbb48f6525d97ee1b1d7d;delivered;2017-08-31;2017-08-31 22:31:26;2017-09-01 02:30:33;2017-09-04 15:14:47;2017-09-09 13:10:07;2017-09-19;home_confort;56,0;176,0;1,0;1825,0;53,0;10,0;40,0;2017-08-31;Thursday;4;-0,900968867902419;0,43388373911755823;243;-0,5074302810827518;-0,8616928164028521;2017-08-28;35;-0,4774133856354866;-0,878678814593855;0;0;1;0;0
2c049735a0947b4e13924963336e5b3c;1;9d8a0e115e802d845b4ce1eb794d1260;d05ae8f7a5bd1d2a690a44cd079e4e27;2017-11-30 14:16:42;120,0;14,59;fd6f61091eaa73b3f00aadc3e396c306;delivered;2017-11-25;2017-11-25 13:55:57;2017-11-25 14:16:42;2017-11-28 00:48:23;2017-12-06 17:13:05;2017-12-18;sports_leisure;30,0;2299,0;1,0;150,0;20,0;10,0;15,0;2017-11-25;Saturday;6;-0,2225209339563146;-0,9749279121818236;329;0,8117885474764613;-0,5839514998576998;2017-11-20;47;0,8118564064353119;-0,5838571531889813;1;0;0;0;0
2c08b1748cfbf8372658ca7f40ce82a7;1;157ee978f4fcdf8984b0bb33a6687fde;e9779976487b77c6d4ac45f75ec7afe9;2018-08-13 22:05:16;34,0;9,55;932cb955d0fbf4bef9fc737585832620;delivered;2018-08-08;2018-08-08 21:09:28;2018-08-08 22:05:16;2018-08-10 14:33:00;2018-08-13 12:56:39;2018-08-17;drinks;54,0;3077,0;1,0;650,0;19,0;19,0;19,0;2018-08-08;Wednesday;3;-0,22252093395631434;0,9749279121818236;220;-0,8003361849976323;-0,5995514915196489;2018-08-06;32;-0,757168135079666;-0,6532200358378337;0;0;0;0;0
2c0a28ce4971f66f2def8542ef0b6c18;1;dbb67791e405873b259e4656bf971246;00fc707aaaad2d31347cf883cd2dfe10;2018-02-14 20:10:12;80,9;12,7;764192aa284b3aa660e6c89aa3849511;delivered;2018-02-03;2018-02-03 18:21:54;2018-02-03 20:10:12;2018-02-05 23:46:38;2018-02-15 23:04:16;2018-03-09;computers_accessories;32,0;321,0;1,0;207,0;17,0;12,0;13,0;2018-02-03;Saturday;6;-0,2225209339563146;-0,9749279121818236;34;0,8337770129585915;0,5521013427459208;2018-01-29;5;0,8241496338390009;0,5663721224098525;1;0;0;0;0
2c0b15f658bd85594b7943de2c9719fa;1;d1c427060a0f73f6b889a5c7c61f2ac4;a1043bafd471dff536d0c462352beb48;2017-09-18 14:35:38;149,99;72,18;31ce4afefe39aa36a75051e21e8ca600;delivered;2017-09-12;2017-09-12 14:23:59;2017-09-12 14:35:38;2017-09-13 17:12:06;2017-10-11 14:02:55;2017-10-19;computers_accessories;59,0;1893,0;1,0;6550,0;20,0;20,0;20,0;2017-09-12;Tuesday;2;0,6234898018587336;0,7818314824680298;255;-0,32003923622313857;-0,9474042892438845;2017-09-11;37;-0,25405422318235227;-0,9671899770382298;0;0;0;0;0
2c0d1512767a5eda48e0fa752360e810;1;7f4e034245e45549110139d1de248f83;4b9750c8ad28220fe6702d4ecb7c898f;2018-03-21 19:08:32;48,9;9,26;1a6d27bfce5b1670663694dbae81477a;delivered;2018-03-15;2018-03-15 13:23:15;2018-03-15 19:08:32;2018-03-16 23:20:23;2018-03-18 13:28:26;2018-03-27;baby;55,0;1629,0;1,0;600,0;20,0;13,0;13,0;2018-03-15;Thursday;4;-0,900968867902419;0,43388373911755823;74;0,2934339689665273;0,9559793438440766;2018-03-12;11;0,2437033343056383;0,969849825925805;0;0;0;0;0
2c0e90a2bdcffa59af23fe752aa40541;1;1d4de03a6141ce2a2ae5a97f51cabb37;7ad32824caee82087b3e2e5f33b1bf32;2018-05-07 06:12:53;199,0;19,27;8dc0322817620f287ac81305111678af;delivered;2018-04-28;2018-04-28 21:31:30;2018-05-01 06:12:53;2018-05-02 16:58:00;2018-06-15 16:08:49;2018-05-28;bed_bath_table;32,0;253,0;1,0;4050,0;40,0;15,0;23,0;2018-04-28;Saturday;6;-0,2225209339563146;-0,9749279121818236;118;-0,44313223418263453;0,8964562582905575;2018-04-23;17;-0,4585244857575084;0,8886817742931451;1;0;0;0;0
2c16fd106856fc1209898f20b68c943c;1;30ac6df06dc59ad72cf2f158fc2d904c;0dd184061fb0eaa7ca37932c68ab91c5;2018-01-26 13:50:55;94,0;25,5;bb205b0f9f296e7cbb610b231dc401d3;delivered;2018-01-20;2018-01-20 14:41:44;2018-01-22 13:50:55;2018-01-25 23:09:19;2018-02-05 21:19:00;2018-02-19;housewares;53,0;1034,0;2,0;16550,0;22,0;65,0;40,0;2018-01-20;Saturday;6;-0,2225209339563146;-0,9749279121818236;20;0,9413968285264122;0,3373010691361842;2018-01-15;3;0,9354528096226339;0,3534516105057668;1;0;0;0;0
2c19f031e843a243a60bdff55edc668e;1;bee2e070c39f3dd2f6883a17a5f0da45;4e922959ae960d389249c378d1c939f5;2018-04-02 19:15:27;180,0;9,03;97c16231065a73051157a67b66fdf34f;delivered;2018-03-22;2018-03-22 18:59:38;2018-03-22 19:15:27;2018-04-03 20:13:12;2018-04-09 21:05:52;2018-04-09;computers_accessories;53,0;871,0;4,0;175,0;20,0;20,0;20,0;2018-03-22;Thursday;4;-0,900968867902419;0,43388373911755823;81;0,17647097349152166;0,984305844499033;2018-03-19;12;0,1254317956100953;0,9921022450584553;0;0;0;0;0
2c19f031e843a243a60bdff55edc668e;2;bee2e070c39f3dd2f6883a17a5f0da45;4e922959ae960d389249c378d1c939f5;2018-04-02 19:15:27;180,0;9,03;97c16231065a73051157a67b66fdf34f;delivered;2018-03-22;2018-03-22 18:59:38;2018-03-22 19:15:27;2018-04-03 20:13:12;2018-04-09 21:05:52;2018-04-09;computers_accessories;53,0;871,0;4,0;175,0;20,0;20,0;20,0;2018-03-22;Thursday;4;-0,900968867902419;0,43388373911755823;81;0,17647097349152166;0,984305844499033;2018-03-19;12;0,1254317956100953;0,9921022450584553;0;0;0;0;0
2c1a2f921c5be4edef5b3cc5f8e79477;1;57f2bc497c1a3ebe41ba7a06d78ed159;6560211a19b47992c3666cc44a7e94c0;2018-03-29 07:50:28;55,0;18,27;edd297f09df0a4096fd1162bdc7327a8;delivered;2018-03-23;2018-03-23 07:33:27;2018-03-23 07:50:28;2018-03-23 22:09:45;2018-04-10 21:42:49;2018-04-16;watches_gifts;55,0;336,0;4,0;250,0;16,0;2,0;20,0;2018-03-23;Friday;5;-0,9009688679024191;-0,433883739117558;82;0,15951325197263655;0,9871957872910085;2018-03-19;12;0,1254317956100953;0,9921022450584553;0;0;0;0;0
2c1ac2ae4cb9b2b35618143ca66d8f74;1;de92134fd940e9302d27c31af4581fbd;4be6b962d83299498bae2190f95d6566;2018-08-14 16:24:26;34,9;19,43;98d8fb04ea8af6ab860458818ad53bd3;delivered;2018-08-12;2018-08-12 16:08:03;2018-08-12 16:24:26;2018-08-13 15:26:00;2018-08-16 17:06:56;2018-08-27;small_appliances;50,0;797,0;1,0;438,0;25,0;12,0;15,0;2018-08-12;Sunday;7;0,6234898018587334;-0,7818314824680299;224;-0,7572198192083127;-0,65316012232693;2018-08-06;32;-0,757168135079666;-0,6532200358378337;1;0;0;0;0
2c1c76b055716216ebf282a6e2b7d18c;1;d1c427060a0f73f6b889a5c7c61f2ac4;a1043bafd471dff536d0c462352beb48;2018-05-08 20:53:33;119,0;17,6;b0aa4e154cca1e3ce961c7267e5b975d;delivered;2018-05-02;2018-05-02 20:17:10;2018-05-02 20:53:33;2018-05-03 12:14:00;2018-05-09 19:46:34;2018-05-28;computers_accessories;59,0;1893,0;1,0;6550,0;20,0;20,0;20,0;2018-05-02;Wednesday;3;-0,22252093395631434;0,9749279121818236;122;-0,503719798736334;0,8638670987837349;2018-04-30;18;-0,561960120844802;0,8271643262255062;0;0;0;0;0
2c1ccd5d927cd108ebbdf62741bf5dc7;1;31c79131e883e5fd8c4c85fe9f7d2bb2;ea8482cd71df3c1969d7b9473ff13abc;2018-01-18 13:30:22;24,99;15,1;4b88365b45f660f21ad6d56557871ed5;delivered;2018-01-12;2018-01-12 13:18:30;2018-01-12 13:30:22;2018-01-17 00:58:56;2018-01-22 19:29:24;2018-02-14;telephony;58,0;734,0;3,0;250,0;17,0;4,0;12,0;2018-01-12;Friday;5;-0,9009688679024191;-0,433883739117558;12;0,9787690698649216;0,20496611396949532;2018-01-08;2;0,9711382293354899;0,23851737782209795;0;0;0;0;0
2c203f4297ffa221e33a90171c24249d;1;97017430754804328eb9597b7f85da03;ea8482cd71df3c1969d7b9473ff13abc;2018-02-08 09:35:36;27,99;7,78;be188afbecaf3cabfe042bf53dfa2e19;delivered;2018-02-02;2018-02-02 09:16:20;2018-02-02 09:35:36;2018-02-06 01:14:04;2018-02-07 21:41:16;2018-02-20;telephony;60,0;818,0;5,0;300,0;17,0;4,0;12,0;2018-02-02;Friday;5;-0,9009688679024191;-0,433883739117558;33;0,8431506618282;0,5376773767406141;2018-01-29;5;0,8241496338390009;0,5663721224098525;0;0;0;0;0
2c217414cb3f31ad5de0aedf01aa91c3;1;2267f81f3634e3fdd5d27151ddad3c26;f181738b150df1f37cb0bd72e705b193;2018-04-10 16:49:51;219,0;76,11;34f55b48de27c30f57a23aaa7b585ef4;delivered;2018-04-03;2018-04-03 16:46:18;2018-04-04 16:49:51;2018-04-05 18:05:27;2018-04-26 18:08:47;2018-05-02;cool_stuff;53,0;419,0;3,0;9650,0;86,0;8,0;40,0;2018-04-03;Tuesday;2;0,6234898018587336;0,7818314824680298;93;-0,029025013321975237;0,9995786855478958;2018-04-02;14;-0,11482201413160008;0,9933860805702698;0;0;0;0;0
2c23086c23ba12b76e8312efa418c62d;1;c92f0e7b9d49a9543558d6532772441b;5dceca129747e92ff8ef7a997dc4f8ca;2017-04-10 22:22:44;139,9;26,21;e0e226f1c923bbf1ddfff85365e8933e;delivered;2017-04-04;2017-04-04 22:12:24;2017-04-04 22:22:44;2017-04-05 16:07:38;2017-04-17 08:05:11;2017-04-25;luggage_accessories;48,0;485,0;5,0;17550,0;73,0;20,0;47,0;2017-04-04;Tuesday;2;0,6234898018587336;0,7818314824680298;94;-0,046215046983708354;0,9989315138848577;2017-04-03;14;-0,11482201413160008;0,9933860805702698;0;0;0;0;0
2c23086c23ba12b76e8312efa418c62d;2;c92f0e7b9d49a9543558d6532772441b;5dceca129747e92ff8ef7a997dc4f8ca;2017-04-10 22:22:44;139,9;26,21;e0e226f1c923bbf1ddfff85365e8933e;delivered;2017-04-04;2017-04-04 22:12:24;2017-04-04 22:22:44;2017-04-05 16:07:38;2017-04-17 08:05:11;2017-04-25;luggage_accessories;48,0;485,0;5,0;17550,0;73,0;20,0;47,0;2017-04-04;Tuesday;2;0,6234898018587336;0,7818314824680298;94;-0,046215046983708354;0,9989315138848577;2017-04-03;14;-0,11482201413160008;0,9933860805702698;0;0;0;0;0
2c2f2d6f669b78caed39af3e63a5439e;1;ee0c1cf2fbeae95205b4aa506f1469f0;cc419e0650a3c5ba77189a1882b7556a;2017-12-01 14:31:06;53,99;7,78;1253f6491a96e21d052d952437c7ebe7;delivered;2017-11-24;2017-11-24 12:18:52;2017-11-24 14:31:11;2017-11-27 21:12:59;2017-11-29 22:03:23;2017-12-11;perfumery;44,0;334,0;1,0;200,0;16,0;16,0;13,0;2017-11-24;Friday;5;-0,9009688679024191;-0,433883739117558;328;0,801623551065242;-0,5978291414589552;2017-11-20;47;0,8118564064353119;-0,5838571531889813;0;0;0;0;1
2c2f2d6f669b78caed39af3e63a5439e;2;ee0c1cf2fbeae95205b4aa506f1469f0;cc419e0650a3c5ba77189a1882b7556a;2017-12-01 14:31:06;53,99;7,78;1253f6491a96e21d052d952437c7ebe7;delivered;2017-11-24;2017-11-24 12:18:52;2017-11-24 14:31:11;2017-11-27 21:12:59;2017-11-29 22:03:23;2017-12-11;perfumery;44,0;334,0;1,0;200,0;16,0;16,0;13,0;2017-11-24;Friday;5;-0,9009688679024191;-0,433883739117558;328;0,801623551065242;-0,5978291414589552;2017-11-20;47;0,8118564064353119;-0,5838571531889813;0;0;0;0;1
2c326cc8b2ff60f30ceb556f4581d7a4;1;fb01a5fc09b9b9563c2ee41a22f07d54;522620dcb18a6b31cd7bdf73665113a9;2018-03-02 11:30:26;689,89;20,59;ed88480ce4b4e55c28bcde629cd237a9;delivered;2018-02-23;2018-02-23 11:30:35;2018-02-24 11:30:26;2018-02-27 18:36:05;2018-03-13 23:22:11;2018-03-21;consoles_games;33,0;912,0;2,0;1500,0;33,0;25,0;11,0;2018-02-23;Friday;5;-0,9009688679024191;-0,433883739117558;54;0,5986906625177214;0,8009803309782905;2018-02-19;8;0,5707679517128266;0,8211114085783636;0;0;0;0;0
2c38215dc04c7026685736a63c152bae;1;0d85c435fd60b277ffb9e9b0f88f927a;f457c46070d02cadd8a68551231220dd;2018-03-26 12:15:51;72,0;22,21;f167e6da031e35fb2d552771ef64bf39;delivered;2018-03-20;2018-03-20 12:01:28;2018-03-20 12:15:51;2018-03-21 19:08:35;2018-04-05 17:45:31;2018-04-27;computers_accessories;60,0;919,0;1,0;150,0;16,0;13,0;14,0;2018-03-20;Tuesday;2;0,6234898018587336;0,7818314824680298;79;0,2102247521189836;0,9776530844816641;2018-03-19;12;0,1254317956100953;0,9921022450584553;0;0;0;0;0
2c38215dc04c7026685736a63c152bae;2;0d85c435fd60b277ffb9e9b0f88f927a;f457c46070d02cadd8a68551231220dd;2018-03-26 12:15:51;72,0;22,21;f167e6da031e35fb2d552771ef64bf39;delivered;2018-03-20;2018-03-20 12:01:28;2018-03-20 12:15:51;2018-03-21 19:08:35;2018-04-05 17:45:31;2018-04-27;computers_accessories;60,0;919,0;1,0;150,0;16,0;13,0;14,0;2018-03-20;Tuesday;2;0,6234898018587336;0,7818314824680298;79;0,2102247521189836;0,9776530844816641;2018-03-19;12;0,1254317956100953;0,9921022450584553;0;0;0;0;0
2c3a5e5f5bc3ae78ed5748461e62d47d;1;d8de812ed5d981fc6a3984f4caa2aa05;54a1852d1b8f10312c55e906355666ee;2018-01-26 19:36:30;59,99;9,74;5f2bc926ec92aa65c33b70ed59e74175;delivered;2018-01-22;2018-01-22 19:22:26;2018-01-22 19:36:30;2018-01-24 00:34:56;2018-02-06 15:49:01;2018-02-06;sports_leisure;44,0;1854,0;6,0;525,0;29,0;16,0;20,0;2018-01-22;Monday;1;1,0;0,0;22;0,9292372181882051;0,3694836834473831;2018-01-22;4;0,8862189209537411;0,4632666879277925;0;0;0;0;0
2c3a7da8d1c6190209fd4c1a9e3d79c7;1;4fcb3d9a5f4871e8362dfedbdb02b064;8581055ce74af1daba164fdbd55a40de;2017-03-09 02:15:23;143,8;24,0;320eefc764d8d3c3b9c88173c7e46943;delivered;2017-03-02;2017-03-02 21:31:29;2017-03-04 02:15:23;2017-03-07 09:04:30;2017-03-16 18:48:06;2017-03-23;auto;53,0;603,0;1,0;5950,0;65,0;11,0;65,0;2017-03-02;Thursday;4;-0,900968867902419;0,43388373911755823;61;0,4981366284784055;0,8670985522812081;2017-02-27;9;0,4679956619217736;0,8837307624058365;0;0;0;0;0
2c3bfbf5ecf75f13c01dd54f87ebbc36;1;fb6782985a98aa8a59238f58239f6f1e;955fee9216a65b617aa5c0531780ce60;2017-07-31 06:43:10;79,99;16,81;1abb57edde8de48e9d6e1c1f3930fb34;delivered;2017-07-24;2017-07-24 18:13:58;2017-07-25 06:43:10;2017-07-26 11:07:51;2017-08-02 18:36:00;2017-08-15;computers_accessories;55,0;1400,0;7,0;2500,0;50,0;10,0;40,0;2017-07-24;Monday;1;1,0;0,0;205;-0,9268343944460494;-0,3754703786876202;2017-07-24;30;-0,8911192520994189;-0,4537691908203688;0;0;0;0;0
2c3c322c51f8d1a0da8e2de75db68341;1;2fea0f2cec6b6324a277d4a61c2ed2c6;beadbee30901a7f61d031b6b686095ad;2018-09-05 04:35:22;95,0;15,77;d5e571bac4046e819aec846ecbb548c3;delivered;2018-08-11;2018-08-11 01:18:43;2018-08-14 04:35:22;2018-08-21 13:47:00;2018-08-24 14:28:53;2018-09-14;health_beauty;57,0;2026,0;3,0;100,0;11,0;11,0;11,0;2018-08-11;Saturday;6;-0,2225209339563146;-0,9749279121818236;223;-0,7683431655492202;-0,6400381082043503;2018-08-06;32;-0,757168135079666;-0,6532200358378337;1;0;0;0;0
2c3ca3f1309ac4dc9e380810f4f65e46;1;2078312a2dcf1fcd8a38eabcf5dd033a;30a2f535bb48308f991d0b9ad4a8c4bb;2017-10-04 02:56:29;49,9;15,1;2c761d20fb4aa9d0e730187ca4f7f7cc;delivered;2017-09-27;2017-09-27 11:44:18;2017-09-28 02:56:29;2017-09-28 19:23:54;2017-10-09 11:38:17;2017-10-31;furniture_decor;54,0;1045,0;3,0;400,0;50,0;3,0;25,0;2017-09-27;Wednesday;3;-0,22252093395631434;0,9749279121818236;270;-0,06768276175455162;-0,9977068927101168;2017-09-25;39;-0,016030151277539328;-0,9998715088700244;0;0;0;0;0
2c3d5c98d6c8420829506e18388bf118;1;e9c1abcc7126360336d8f56d49041a8c;679769a98cfcc6da877c8486ff1c13f3;2018-04-27 12:32:01;349,0;17,13;b667e63ff91291e5b53c4690017a016b;delivered;2018-04-23;2018-04-23 12:04:39;2018-04-24 19:24:14;2018-04-24 03:18:31;2018-04-26 19:58:45;2018-05-15;health_beauty;42,0;3902,0;7,0;500,0;22,0;6,0;16,0;2018-04-23;Monday;1;1,0;0,0;113;-0,3644830148102912;0,9312100364121947;2018-04-23;17;-0,4585244857575084;0,8886817742931451;0;0;0;0;0
2c3e691445b0edeba4836606bbb095c9;1;fe077ec80df6b4ee60bb4498d5ab1962;87142160b41353c4e5fca2360caf6f92;2018-06-15 02:35:21;135,0;15,83;b1262a81b8c88e650642ec06959b973a;delivered;2018-06-05;2018-06-05 16:35:43;2018-06-07 02:35:21;2018-06-07 15:32:00;2018-06-11 18:52:05;2018-07-12;computers_accessories;56,0;195,0;1,0;200,0;16,0;15,0;15,0;2018-06-05;Tuesday;2;0,6234898018587336;0,7818314824680298;156;-0,8969321743510065;0,44216815196707204;2018-06-04;23;-0,9316220428524196;0,3634286302308673;0;0;0;0;0
2c3eb0fe0135ed9d71065de1e06f8e01;1;389d119b48cf3043d311335e499d9c6b;1f50f920176fa81dab994f9023523100;2018-06-29 03:32:02;49,9;20,99;a3809c8c58021cb804fc6c944aca6344;delivered;2018-06-26;2018-06-26 09:59:37;2018-06-27 08:11:30;2018-06-28 15:37:00;2018-07-03 16:38:37;2018-07-17;garden_tools;59,0;341,0;2,0;1750,0;37,0;22,0;40,0;2018-06-26;Tuesday;2;0,6234898018587336;0,7818314824680298;177;-0,9953220513156602;0,0966127018812031;2018-06-25;26;-0,9999428921516786;0,010687021817909162;0;0;0;0;0
2c3f9230b4b5e62b5b75e294ecbb81b1;1;4cb6e86e1328e77e20b5f90771683cbe;c3867b4666c7d76867627c2f7fb22e21;2018-03-08 21:30:31;104,0;29,13;676b89eb40103ec0c9860a7c4cbb7bb5;delivered;2018-03-04;2018-03-04 21:13:20;2018-03-04 21:30:31;2018-03-05 23:45:55;2018-04-03 19:21:15;2018-04-06;sports_leisure;46,0;728,0;1,0;1100,0;22,0;27,0;22,0;2018-03-04;Sunday;7;0,6234898018587334;-0,7818314824680299;63;0,4680153284438345;0,8837203473619977;2018-02-26;9;0,4679956619217736;0,8837307624058365;1;0;0;0;0
2c40105463f11c726046975015826e55;1;32e18e89237933ebdaaebd78a27e7fa1;ca3bd7cd9f149df75950150d010fe4a2;2018-05-07 09:52:57;26,18;17,93;413d2872cfbed54cae78de93afc7912e;delivered;2018-04-20;2018-04-20 09:36:11;2018-04-20 09:52:57;2018-04-23 20:12:52;2018-04-30 16:58:43;2018-05-25;housewares;48,0;464,0;1,0;1400,0;26,0;41,0;26,0;2018-04-20;Friday;5;-0,9009688679024191;-0,433883739117558;110;-0,31596187665790293;0,9487718864399473;2018-04-16;16;-0,3484478905950889;0,937328153604613;0;0;0;0;0
2c42da58ddeeeffa46d6ddc5e6725e31;1;a92930c327948861c015c919a0bcb4a8;6560211a19b47992c3666cc44a7e94c0;2018-06-20 22:31:46;78,0;18,65;7bcc8224c35b0255465d83404c662c23;delivered;2018-06-18;2018-06-18 22:14:06;2018-06-18 22:37:05;2018-06-19 10:54:00;2018-06-23 16:46:32;2018-07-12;watches_gifts;59,0;319,0;4,0;250,0;16,0;2,0;20,0;2018-06-18;Monday;1;1,0;0,0;169;-0,9726578145718654;0,23224292400907015;2018-06-18;25;-0,991417825013754;0,1307313896698013;0;0;0;0;0
