product_id;product_category_name;distinct_order_ids;distinct_purchase_dates;max_purchase_date;distinct_purchase_weeks;max_purchase_week;count;relative_count;cumulative_relative_count;rank;cumulative_relative_products
569ffd16f8032478cbeb9800f2e94ba0;furniture_decor;27;26;2018-07-31;23;2018-07-30;45;0,11925268318537167;47,910427984629635;180;15,138772077375945
3e5201fe0d1ba474d9b90152c83c706c;bed_bath_table;43;35;2018-08-09;22;2018-08-06;44;0,11660262355903009;48,02703060818867;181;15,2228763666947
f819f0c84a64f02d3a5606ca95edd272;watches_gifts;44;41;2018-06-16;25;2018-06-11;44;0,11660262355903009;48,1436332317477;182;15,306980656013458
35ebf08a93899d44e756809e11b14754;electronics;40;35;2018-08-18;24;2018-08-13;44;0,11660262355903009;48,26023585530673;183;15,391084945332212
3b0f7951038b105522c2d566b54421f7;telephony;44;35;2018-04-09;11;2018-04-09;44;0,11660262355903009;48,376838478865764;184;15,47518923465097
d5b703c271f43f9c588a6f512a00f77e;toys;44;41;2018-03-15;31;2018-03-12;44;0,11660262355903009;48,493441102424796;185;15,559293523969723
704ef63ad0ac345842ea734060a83db2;bed_bath_table;35;34;2018-07-31;22;2018-07-30;44;0,11660262355903009;48,61004372598383;186;15,643397813288479
7340a3839a1de1e99d149b8cf052a2ec;bed_bath_table;41;40;2018-08-18;30;2018-08-13;44;0,11660262355903009;48,72664634954286;187;15,727502102607232
bdc3291ab242ec1effc8eb0987850268;electronics;36;24;2018-08-11;14;2018-08-06;44;0,11660262355903009;48,84324897310189;188;15,81160639192599
566a4f2c4385f36d15c00dfcaae132d1;electronics;42;39;2018-06-18;22;2018-06-18;44;0,11660262355903009;48,959851596660926;189;15,895710681244744
583f158587cdecda3e8bdea694021e39;sports_leisure;37;33;2018-06-06;17;2018-06-04;44;0,11660262355903009;49,07645422021996;190;15,979814970563499
3db75f31b76375c502f64d550dcd1166;computers_accessories;43;38;2018-03-06;24;2018-03-05;43;0,11395256393268847;49,19040678415265;191;16,063919259882255
dd0dcee76f9c12fff4bc0eb641d57c7f;electronics;38;35;2018-08-05;18;2018-07-30;43;0,11395256393268847;49,30435934808534;192;16,14802354920101
0a4093a4af429dc0a9334300e5c13ae5;health_beauty;39;39;2018-08-05;23;2018-07-30;43;0,11395256393268847;49,418311912018034;193;16,232127838519762
036734b5a58d5d4f46b0616ddc047ced;telephony;43;37;2018-08-01;23;2018-07-30;43;0,11395256393268847;49,532264475950726;194;16,31623212783852
962a6951154f98f2c8e9a5b8b2bcf4a9;furniture_decor;29;24;2018-08-08;14;2018-08-06;43;0,11395256393268847;49,64621703988342;195;16,400336417157273
57e089e3103f5cda6a4ce23b77399bdb;baby;43;39;2018-08-15;30;2018-08-13;43;0,11395256393268847;49,76016960381611;196;16,48444070647603
5d6bea33648f018dbb563f3a2fab09f3;furniture_decor;37;34;2018-08-14;18;2018-08-13;43;0,11395256393268847;49,8741221677488;197;16,568544995794785
e9def91e99c8ecb7c5cef5e31506a056;toys;43;34;2018-03-28;17;2018-03-26;43;0,11395256393268847;49,98807473168149;198;16,65264928511354
82e4ad16521ca131d95e198d507db370;electronics;41;40;2018-07-24;28;2018-07-23;42;0,11130250430634689;50,09937723598784;199;16,736753574432296
727a46f0b58a9ef165af9f7ebcfebfa9;sports_leisure;34;31;2018-08-19;17;2018-08-13;42;0,11130250430634689;50,21067974029418;200;16,82085786375105
3cb39171fd36c50097f2dedbbe0dfe6e;auto;41;38;2018-08-16;20;2018-08-13;42;0,11130250430634689;50,32198224460053;201;16,904962153069807
7564c1759c04fc0a38f2aa84f7a370ee;construction_tools_construction;40;33;2018-08-18;16;2018-08-13;42;0,11130250430634689;50,43328474890687;202;16,989066442388562
173e9fe34bfe97f3a5e6dc57fe897b74;books_technical;41;27;2018-07-04;9;2018-07-02;42;0,11130250430634689;50,544587253213216;203;17,073170731707318
349ce46a0e2e20054aa9d80c48af8816;construction_tools_lights;41;32;2018-08-17;17;2018-08-13;42;0,11130250430634689;50,65588975751956;204;17,157275021026074
63de2743d05ab59d85caa49e49459ac1;health_beauty;35;32;2018-07-16;21;2018-07-16;42;0,11130250430634689;50,767192261825905;205;17,24137931034483
d04bbac48960ecb7ea311b00ca6e1cb7;industry_commerce_and_business;40;35;2018-08-16;20;2018-08-13;41;0,1086524446800053;50,87584470650591;206;17,32548359966358
a5341e3f8155dbb3e62323d3ea289729;furniture_decor;41;37;2018-08-14;28;2018-08-13;41;0,1086524446800053;50,98449715118591;207;17,40958788898234
b8b426747049f2d3d6e00b486d47dedb;health_beauty;40;36;2018-08-02;27;2018-07-30;41;0,1086524446800053;51,09314959586592;208;17,493692178301092
e1da6ab77f4859eb17950e5df1c0f815;pet_shop;28;23;2018-07-23;20;2018-07-23;41;0,1086524446800053;51,20180204054592;209;17,577796467619848
a4aa7c1427c31344e5f7cc3d839fe562;pet_shop;40;36;2018-08-13;28;2018-08-13;40;0,1060023850536637;51,307804425599585;210;17,661900756938604
fe6a9515d655fa7936b8a7c841039f34;cool_stuff;37;33;2018-07-01;19;2018-06-25;40;0,1060023850536637;51,41380681065325;211;17,74600504625736
7d50930301709838d8e90dcac5cfaa84;sports_leisure;39;29;2018-07-09;16;2018-07-09;40;0,1060023850536637;51,51980919570691;212;17,830109335576115
73bcea88583002fe12b7399af4ae60da;watches_gifts;40;32;2018-08-11;20;2018-08-06;40;0,1060023850536637;51,625811580760576;213;17,91421362489487
921d31a1daa51460b7a95ea5f3ab64d5;health_beauty;38;32;2018-06-17;18;2018-06-11;40;0,1060023850536637;51,73181396581424;214;17,998317914213622
9d8a0e115e802d845b4ce1eb794d1260;sports_leisure;39;34;2018-05-03;22;2018-04-30;40;0,1060023850536637;51,837816350867904;215;18,08242220353238
d2085f7e0f9533605386960fc7e987ec;garden_tools;15;15;2018-08-08;13;2018-08-06;40;0,1060023850536637;51,94381873592157;216;18,166526492851133
1ec486885049bbb9b79351d150ed18c4;fashion_bags_accessories;40;37;2018-06-03;26;2018-05-28;40;0,1060023850536637;52,04982112097523;217;18,250630782169893
9ad75bd7267e5c724cb42c71ac56ca72;bed_bath_table;39;27;2018-05-15;17;2018-05-14;40;0,1060023850536637;52,155823506028895;218;18,334735071488645
a6ad77b15e566298a4e8ee2011ab1255;furniture_decor;19;18;2018-08-07;16;2018-08-06;40;0,1060023850536637;52,26182589108256;219;18,4188393608074
65266b2da20d04dbe00c5c2d3bb7859e;stationery;31;28;2018-07-24;22;2018-07-23;40;0,1060023850536637;52,36782827613622;220;18,502943650126156
50fd2b788dc166edd20512370dac54df;electronics;33;29;2018-06-11;19;2018-06-11;40;0,1060023850536637;52,473830661189886;221;18,58704793944491
553e0e7590d3116a072507a3635d2877;bed_bath_table;37;33;2018-06-18;23;2018-06-18;39;0,10335232542732212;52,57718298661721;222;18,671152228763667
2ff995aead9c63a1f37a07b3664ead37;furniture_living_room;35;27;2018-08-19;13;2018-08-13;39;0,10335232542732212;52,68053531204453;223;18,755256518082422
6803077179d24889430188e03fafd31a;electronics;38;36;2018-06-03;26;2018-05-28;39;0,10335232542732212;52,78388763747186;224;18,839360807401178
177d3d5bb9d4d29222a222e3b3554f41;stationery;39;37;2018-08-10;21;2018-08-06;39;0,10335232542732212;52,88723996289918;225;18,923465096719934
f8b624d4e475bb8d1bddf1b65c6a64f6;housewares;39;28;2018-08-07;16;2018-08-06;39;0,10335232542732212;52,9905922883265;226;19,00756938603869
69455f41626a745aea9ee9164cb9eafd;watches_gifts;38;31;2018-08-16;15;2018-08-13;39;0,10335232542732212;53,09394461375383;227;19,09167367535744
53ea9da485f6aed8a6f03a85831fe021;watches_gifts;39;34;2018-06-09;19;2018-06-04;39;0,10335232542732212;53,19729693918115;228;19,1757779646762
c7b3cf9de7be95b3e09e7a63315685eb;luggage_accessories;35;32;2018-06-25;24;2018-06-25;38;0,10070226580098053;53,29799920498213;229;19,259882253994952
a59fb60fddcc72a9878b7ed5cb69d8e4;audio;36;33;2018-08-07;21;2018-08-06;38;0,10070226580098053;53,39870147078312;230;19,34398654331371
c211ff3068fcd2f8898192976d8b3a32;bed_bath_table;34;32;2018-07-22;25;2018-07-16;38;0,10070226580098053;53,4994037365841;231;19,428090832632464
e5ae72c62ebfa708624f5029d609b160;computers_accessories;34;30;2018-08-06;23;2018-08-06;38;0,10070226580098053;53,60010600238508;232;19,51219512195122
25c38557cf793876c5abdd5931f922db;baby;38;33;2018-04-30;17;2018-04-30;38;0,10070226580098053;53,700808268186066;233;19,596299411269975
aadff88486740e0b0ebe2be6c09476ae;health_beauty;38;34;2018-08-10;26;2018-08-06;38;0,10070226580098053;53,80151053398705;234;19,68040370058873
ca5c923962558430573f83661dbe36d6;pet_shop;36;33;2018-08-14;27;2018-08-13;37;0,09805220617463892;53,899562740161684;235;19,764507989907486
1600dcf1cea8c0c83702e07b577ab231;watches_gifts;35;34;2018-08-16;25;2018-08-13;37;0,09805220617463892;53,99761494633632;236;19,84861227922624
7c4a8bec217df1de0df2b5aaf8175b65;audio;36;31;2018-08-09;19;2018-08-06;37;0,09805220617463892;54,095667152510956;237;19,932716568544993
f7f59e6186e10983a061ac7bdb3494d6;housewares;26;26;2018-08-14;19;2018-08-13;37;0,09805220617463892;54,19371935868559;238;20,016820857863753
9bb8ca338e5588c361e34eae02e8fad6;health_beauty;32;25;2018-03-12;12;2018-03-12;37;0,09805220617463892;54,29177156486023;239;20,100925147182505
3225c54bb2785c33f49f50398fcdb88c;watches_gifts;37;35;2018-06-25;24;2018-06-25;37;0,09805220617463892;54,38982377103486;240;20,18502943650126
10717ff440b2320081989126e858b220;bed_bath_table;29;27;2018-05-28;17;2018-05-28;37;0,09805220617463892;54,4878759772095;241;20,269133725820016
593236d0ff46b4299b4787fb8d43f7f0;industry_commerce_and_business;27;25;2018-07-18;18;2018-07-16;37;0,09805220617463892;54,585928183384134;242;20,35323801513877
6109d0cae3bcb57d579bc0fab6e61814;luggage_accessories;37;29;2018-06-11;17;2018-06-11;37;0,09805220617463892;54,68398038955877;243;20,43734230445753
c92f0e7b9d49a9543558d6532772441b;luggage_accessories;32;31;2018-05-21;23;2018-05-21;36;0,09540214654829733;54,779382536107065;244;20,521446593776282
474bb6b54fc608ca71059a6c4f7ecda3;electronics;26;25;2018-07-17;18;2018-07-16;36;0,09540214654829733;54,87478468265536;245;20,605550883095038
186fe07c8b8005ec6a498587ffbc1352;watches_gifts;34;31;2018-07-28;26;2018-07-23;36;0,09540214654829733;54,970186829203655;246;20,689655172413794
a237de12bdf0bfe4fe220bae65a89731;furniture_decor;30;26;2018-03-30;20;2018-03-26;36;0,09540214654829733;55,06558897575195;247;20,77375946173255
08a58dc963320d6073623382b9ceb920;computers_accessories;35;31;2018-08-17;21;2018-08-13;36;0,09540214654829733;55,160991122300246;248;20,857863751051305
be837f2e0152a208d4386f4126d5bd7c;home_appliances;34;33;2018-07-20;18;2018-07-16;36;0,09540214654829733;55,25639326884854;249;20,94196804037006
fb7a100ec8c7b34f60cec22b1a9a10e0;toys;35;32;2018-06-05;24;2018-06-04;36;0,09540214654829733;55,351795415396836;250;21,026072329688812
380b4664ba5bb18cc9db78ee6bac3558;watches_gifts;34;33;2018-08-18;26;2018-08-13;36;0,09540214654829733;55,44719756194513;251;21,11017661900757
dc52f0f5d3ec37a93eaf956cde4e5d2c;watches_gifts;36;34;2018-08-05;27;2018-07-30;36;0,09540214654829733;55,54259970849343;252;21,194280908326323
216bb0e0cd43ffd832e0973d35e0377e;construction_tools_lights;21;17;2018-06-24;8;2018-06-18;36;0,09540214654829733;55,63800185504172;253;21,27838519764508
94475071013412139f862c0bd7e3bb37;stationery;35;30;2018-08-10;23;2018-08-06;36;0,09540214654829733;55,73340400159002;254;21,362489486963835
57f2bc497c1a3ebe41ba7a06d78ed159;watches_gifts;36;32;2018-08-16;19;2018-08-13;36;0,09540214654829733;55,82880614813831;255;21,44659377628259
909b87db6cb3a7ab26bd03cc59860136;computers_accessories;29;24;2018-08-09;18;2018-08-06;36;0,09540214654829733;55,92420829468661;256;21,530698065601346
87a71ae93900ab55fcf685c8040769b3;electronics;31;27;2018-06-25;21;2018-06-25;36;0,09540214654829733;56,0196104412349;257;21,6148023549201
4ce9ab528124f89e091b17d11aa2e97c;computers_accessories;35;30;2018-08-07;20;2018-08-06;35;0,09275208692195575;56,11236252815686;258;21,698906644238853
6cc44821f36f3156c782da72dd634e47;bed_bath_table;30;24;2018-06-22;17;2018-06-18;35;0,09275208692195575;56,20511461507881;259;21,783010933557613
af2d506fb01b724e03591349ad36b67e;baby;35;30;2018-08-19;20;2018-08-13;35;0,09275208692195575;56,29786670200077;260;21,867115222876365
c20a3f598c16d77249da67e81caa8317;housewares;30;24;2018-08-17;17;2018-08-13;35;0,09275208692195575;56,39061878892272;261;21,951219512195124
c2ece64199af7a53793ed9612a89a8cd;furniture_decor;32;29;2018-06-11;21;2018-06-11;35;0,09275208692195575;56,48337087584468;262;22,03532380151388
5328338cfaa16ba10561cd970c73ca11;cool_stuff;35;33;2018-08-01;25;2018-07-30;35;0,09275208692195575;56,57612296276663;263;22,11942809083263
16679d68bdbed3fb97af806424d7f2b7;health_beauty;16;15;2018-06-12;11;2018-06-11;35;0,09275208692195575;56,66887504968859;264;22,20353238015139
41db6d8062fcd38410c699743ccc0265;telephony;35;29;2018-08-11;18;2018-08-06;35;0,09275208692195575;56,76162713661054;265;22,287636669470142
a39cc58c1b5926b6f9f378daa89f1315;home_construction;35;29;2018-08-14;16;2018-08-13;35;0,09275208692195575;56,8543792235325;266;22,371740958788898
dfb97c88e066dc22165f31648efe1312;auto;34;33;2018-04-02;27;2018-04-02;35;0,09275208692195575;56,94713131045445;267;22,455845248107654
93a12c289ca2b78e7069e469f5053ef2;computers_accessories;33;22;2018-08-06;16;2018-08-06;35;0,09275208692195575;57,03988339737641;268;22,53994953742641
cb81df0e3ccece253557f2a07df4727e;sports_leisure;31;30;2018-07-21;18;2018-07-16;35;0,09275208692195575;57,13263548429836;269;22,624053826745165
f646af315b0f3a597f69213537ca2199;furniture_decor;21;20;2018-07-30;15;2018-07-30;35;0,09275208692195575;57,22538757122032;270;22,70815811606392
87283a98b24f9f1ac3a31b631073cf47;fashion_bags_accessories;34;33;2018-07-24;29;2018-07-23;35;0,09275208692195575;57,31813965814227;271;22,792262405382672
1dec4c88c685d5a07bf01dcb0f8bf9f8;auto;35;28;2018-05-12;13;2018-05-07;35;0,09275208692195575;57,41089174506423;272;22,87636669470143
8b50a72d52d7a91fb19d19fbe069e2f2;housewares;26;24;2018-08-16;14;2018-08-13;34;0,09010202729561415;57,50099377235984;273;22,960470984020183
0cf41187284d7f099adc8415a743ebbd;baby;32;31;2018-08-06;24;2018-08-06;34;0,09010202729561415;57,591095799655456;274;23,044575273338943
4cd6ba4ea3112de8fc238307c4dc6307;bed_bath_table;25;24;2018-06-02;19;2018-05-28;34;0,09010202729561415;57,68119782695107;275;23,128679562657695
ecbe1ef7e2903ff8b1d704ba78fa264d;sports_leisure;23;21;2018-05-03;15;2018-04-30;34;0,09010202729561415;57,771299854246685;276;23,21278385197645
b192be433004cc1f10b467c0e9ea309b;computers_accessories;26;22;2018-08-17;9;2018-08-13;34;0,09010202729561415;57,8614018815423;277;23,296888141295206
a8075470f960215ffb67624782f80fec;garden_tools;33;31;2018-08-15;23;2018-08-13;34;0,09010202729561415;57,951503908837914;278;23,38099243061396
83b00325c13c44245b2c3a2befa62a0e;baby;33;31;2018-05-16;23;2018-05-14;33;0,08745196766927256;58,03895587650719;279;23,465096719932717
7f4e034245e45549110139d1de248f83;baby;33;29;2018-08-17;21;2018-08-13;33;0,08745196766927256;58,12640784417646;280;23,549201009251473
027cdd14a677a5834bc67a9789db5021;perfumery;32;24;2018-08-15;11;2018-08-13;33;0,08745196766927256;58,21385981184574;281;23,633305298570225
05a9dadb8402b6b7ae3dd28f7da187b5;computers_accessories;33;29;2018-05-14;15;2018-05-14;33;0,08745196766927256;58,30131177951501;282;23,717409587888984
55b71bf300a2765a382eaec566df531f;sports_leisure;33;29;2018-08-04;21;2018-07-30;33;0,08745196766927256;58,388763747184285;283;23,80151387720774
5b3b5f9ae84ca9ead3138b199420cc94;toys;31;25;2018-06-30;13;2018-06-25;33;0,08745196766927256;58,47621571485356;284;23,88561816652649
72d3bf1d3a790f8874096fcf860e3eff;toys;29;25;2018-08-13;18;2018-08-13;33;0,08745196766927256;58,56366768252283;285;23,96972245584525
2b7aa376a6e728560bddb5558cc48e89;office_furniture;21;19;2018-04-16;12;2018-04-16;33;0,08745196766927256;58,65111965019211;286;24,053826745164002
b8a0d73b2a06e7910d9864dccdb0cda2;health_beauty;29;25;2018-06-06;13;2018-06-04;33;0,08745196766927256;58,73857161786138;287;24,137931034482758
7d854ab97c64ef9df2bbfaf332765786;cool_stuff;31;31;2018-04-05;22;2018-04-02;33;0,08745196766927256;58,826023585530656;288;24,222035323801514
6bbe55cf8f85c87b6eebb775a53402f4;tablets_printing_image;32;26;2018-06-09;21;2018-06-04;33;0,08745196766927256;58,91347555319993;289;24,30613961312027
810e2944bca9850b934e1570ba372e7d;furniture_decor;26;24;2018-08-13;12;2018-08-13;33;0,08745196766927256;59,000927520869205;290;24,390243902439025
fe077ec80df6b4ee60bb4498d5ab1962;computers_accessories;31;30;2018-08-19;21;2018-08-13;33;0,08745196766927256;59,08837948853848;291;24,47434819175778
283dc451ad3918badb976d56ff887289;bed_bath_table;32;30;2018-08-15;26;2018-08-13;33;0,08745196766927256;59,17583145620775;292;24,558452481076536
e4d325bd1eea550509bdbbc5c3301fc1;perfumery;33;30;2018-08-15;23;2018-08-13;33;0,08745196766927256;59,26328342387703;293;24,64255677039529
e5eadf9be70a4a9fa514019542fc330a;home_appliances;33;24;2018-06-27;16;2018-06-25;33;0,08745196766927256;59,3507353915463;294;24,726661059714043
44fded21627553d1886d459384bbce06;electronics;30;27;2018-06-08;16;2018-06-04;33;0,08745196766927256;59,438187359215576;295;24,810765349032803
4cc8bfa581f41841ce5e24aba773a44a;bed_bath_table;32;29;2018-08-08;15;2018-08-06;33;0,08745196766927256;59,52563932688485;296;24,894869638351555
67bd616e1ba0d3d3e8545f3113b0140d;health_beauty;26;25;2018-08-19;16;2018-08-13;33;0,08745196766927256;59,613091294554124;297;24,97897392767031
b0c8da302d49498d2ce6be8c631e4e20;computers_accessories;25;23;2018-08-02;14;2018-07-30;32;0,08480190804293097;59,69789320259706;298;25,063078216989066
086351823300e0339f6955b27998c186;bed_bath_table;23;21;2018-06-29;15;2018-06-25;32;0,08480190804293097;59,78269511063999;299;25,147182506307818
f2e53dd1670f3c376518263b3f71424d;bed_bath_table;28;26;2018-07-21;20;2018-07-16;32;0,08480190804293097;59,867497018682926;300;25,231286795626577
99f265229d46f700208ad7cb1ff48aae;telephony;30;24;2018-04-20;11;2018-04-16;32;0,08480190804293097;59,95229892672586;301;25,315391084945333
ce6f74096c84567f22728c84f3d6e7fc;bed_bath_table;32;30;2018-08-18;22;2018-08-13;32;0,08480190804293097;60,03710083476879;302;25,399495374264085
719d571299707561c34ba04ab867b32a;health_beauty;28;26;2018-06-30;17;2018-06-25;32;0,08480190804293097;60,12190274281173;303;25,483599663582844
b38b25d838ae0b8385e8cc68b9017644;health_beauty;32;30;2018-08-14;19;2018-08-13;32;0,08480190804293097;60,20670465085466;304;25,5677039529016
25e2023ed83352bde98dc1490d14c3d8;toys;30;19;2018-08-06;12;2018-08-06;32;0,08480190804293097;60,291506558897595;305;25,651808242220355
11dcc970f7a5581e1bf777b6da3f7096;housewares;30;29;2018-08-11;17;2018-08-06;32;0,08480190804293097;60,37630846694053;306;25,735912531539107
657247f6f60543b93e3cc708a8e6329c;luggage_accessories;32;27;2018-03-07;17;2018-03-05;32;0,08480190804293097;60,46111037498346;307;25,820016820857866
ccadfeab525a9eb1569983b66e5075c4;fashion_bags_accessories;31;23;2018-06-24;18;2018-06-18;32;0,08480190804293097;60,5459122830264;308;25,90412111017662
51f876eb62be778c757503cf7f8a3b74;health_beauty;22;21;2018-06-13;14;2018-06-11;32;0,08480190804293097;60,63071419106933;309;25,988225399495374
1a080577618e7fe4d9ddd8fb2b47a964;watches_gifts;32;28;2018-07-19;21;2018-07-16;32;0,08480190804293097;60,715516099112264;310;26,07232968881413
81288df52439985f610be64465e53f57;sports_leisure;31;28;2018-05-10;18;2018-05-07;32;0,08480190804293097;60,8003180071552;311;26,15643397813289
7b85e3deef35afd6ebed5461ee8f0641;computers_accessories;32;23;2018-04-03;12;2018-04-02;32;0,08480190804293097;60,88511991519813;312;26,24053826745164
060c17562f97e5bb60bc0dfa4dd5b3f2;computers_accessories;28;26;2018-08-17;18;2018-08-13;32;0,08480190804293097;60,969921823241066;313;26,324642556770396
16ed6a6e3fce23b741650437fe58d65b;housewares;31;30;2018-08-18;26;2018-08-13;31;0,08215184841658937;61,05207367165765;314;26,408746846089148
6adab229374835b551f6402e0dc53267;pet_shop;31;27;2018-08-17;17;2018-08-13;31;0,08215184841658937;61,13422552007424;315;26,492851135407907
044f05bc9de36e8a693a83e4bc79dd0d;telephony;31;30;2018-07-30;22;2018-07-30;31;0,08215184841658937;61,216377368490825;316;26,576955424726663
91b08d34d0ba4db44da2dc382867ba49;telephony;27;27;2018-08-09;21;2018-08-06;31;0,08215184841658937;61,29852921690741;317;26,661059714045415
d6fe3b4ddecd4a8393c6a1385de3bfb6;office_furniture;19;19;2018-03-30;14;2018-03-26;31;0,08215184841658937;61,380681065324;318;26,74516400336417
5bfc7506459ae2a7b4b573fe557a58e1;bed_bath_table;31;31;2018-08-03;25;2018-07-30;31;0,08215184841658937;61,462832913740584;319;26,82926829268293
c403e106353e1aa40efe783ecb39ed7a;bed_bath_table;24;24;2018-06-21;20;2018-06-18;30;0,07950178879024779;61,54233470253083;320;26,91337258200168
e8316a4667e5870c85e906b1f062bde1;office_furniture;18;17;2018-04-03;13;2018-04-02;30;0,07950178879024779;61,621836491321076;321;26,997476871320437
827c4a77226a3e7ef259d61eaa775df9;furniture_decor;19;18;2018-08-19;17;2018-08-13;30;0,07950178879024779;61,70133828011132;322;27,08158116063919
98a8c2fa16d7239c606640f5555768e4;garden_tools;27;27;2018-07-08;19;2018-07-02;30;0,07950178879024779;61,78084006890157;323;27,165685449957948
4b703444923b5e57bb73ba343f5ebab7;bed_bath_table;22;21;2018-07-10;14;2018-07-09;30;0,07950178879024779;61,860341857691814;324;27,249789739276704
500870614ddcf5bd84f7d26861026c8a;telephony;30;25;2018-08-19;12;2018-08-13;30;0,07950178879024779;61,93984364648206;325;27,333894028595456
b92a7304ebad1ca5b393b53b2de5c70a;office_furniture;29;29;2018-08-07;24;2018-08-06;30;0,07950178879024779;62,01934543527231;326;27,417998317914215
0bbdc963004d9b2fd3427ee3c5ae3608;sports_leisure;26;21;2018-08-06;17;2018-08-06;30;0,07950178879024779;62,09884722406255;327;27,50210260723297
817e1c2d22418c36386406ccacfa53e8;furniture_decor;30;28;2018-08-19;26;2018-08-13;30;0,07950178879024779;62,1783490128528;328;27,586206896551722
abc3432ff825d8e524db1d4eac6d2099;telephony;28;25;2018-08-16;19;2018-08-13;30;0,07950178879024779;62,257850801643045;329;27,670311185870478
b99e4f4fa3f421e0ffbd512d9f152dec;electronics;28;28;2018-03-13;19;2018-03-12;30;0,07950178879024779;62,33735259043329;330;27,754415475189237
a0b7d5a992ccda646f2d34e418fff5a0;furniture_decor;30;28;2018-08-02;20;2018-07-30;30;0,07950178879024779;62,41685437922354;331;27,83851976450799
44d097d59e8430f88a67517cd0c4f865;fashion_bags_accessories;30;29;2018-08-10;24;2018-08-06;30;0,07950178879024779;62,49635616801378;332;27,922624053826745
c5b72065154ec27c2d1ed8a654c3348f;watches_gifts;29;24;2018-05-10;14;2018-05-07;30;0,07950178879024779;62,57585795680403;333;28,006728343145497
d7d5562fce331ad958ca6f57057b3526;cool_stuff;29;29;2018-04-15;22;2018-04-09;29;0,07685172916390619;62,652709685967935;334;28,090832632464256
f731f8587d4088c174397e010cf892a9;perfumery;28;26;2018-04-12;20;2018-04-09;29;0,07685172916390619;62,72956141513184;335;28,17493692178301
0e2d365a247d105fefc31b17ab8706d9;perfumery;28;27;2018-08-16;17;2018-08-13;29;0,07685172916390619;62,806413144295746;336;28,259041211101767
77cc62dc80ebe12a0452d1ce0565acdc;sports_leisure;27;27;2018-03-14;20;2018-03-12;29;0,07685172916390619;62,88326487345965;337;28,34314550042052
64fb13596caf118c438edc5c6ed2d50a;computers_accessories;24;18;2018-08-17;10;2018-08-13;29;0,07685172916390619;62,96011660262356;338;28,427249789739278
c3097e07a0a5de0d4b4c836d90c5a284;electronics;28;24;2018-07-27;18;2018-07-23;29;0,07685172916390619;63,03696833178746;339;28,511354079058034
679a3e5e1d2bb68982be5734c6e55e63;home_construction;27;26;2018-05-21;17;2018-05-21;29;0,07685172916390619;63,11382006095137;340;28,595458368376786
aa8d88eb4b9cb38894e33fa624c4287f;watches_gifts;29;28;2018-08-14;20;2018-08-13;29;0,07685172916390619;63,190671790115275;341;28,67956265769554
0705b33fb285827a578fce4899f1b921;sports_leisure;29;27;2018-06-16;18;2018-06-11;29;0,07685172916390619;63,26752351927918;342;28,7636669470143
32e18e89237933ebdaaebd78a27e7fa1;housewares;11;11;2018-07-25;11;2018-07-23;29;0,07685172916390619;63,344375248443086;343;28,847771236333053
57d79905de06d8897872c551bfd09358;telephony;28;27;2018-07-20;19;2018-07-16;29;0,07685172916390619;63,42122697760699;344;28,931875525651808
d04e48982547095af81c231c3d581cb6;watches_gifts;28;25;2018-07-07;17;2018-07-02;29;0,07685172916390619;63,4980787067709;345;29,015979814970567
6a1a04054158fe995e1688d8f79605b2;sports_leisure;25;20;2018-07-23;10;2018-07-23;29;0,07685172916390619;63,5749304359348;346;29,10008410428932
ac44def10e24998cdee20a208d691127;bed_bath_table;27;25;2018-06-26;17;2018-06-25;28;0,07420166953756459;63,64913210547237;347;29,184188393608075
bce474cc95b6e77657e10939b0b4248c;watches_gifts;28;25;2018-08-15;15;2018-08-13;28;0,07420166953756459;63,723333775009934;348;29,268292682926827
e94df75b2e9a8b056be0c144a731f55c;pet_shop;27;26;2018-08-13;24;2018-08-13;28;0,07420166953756459;63,7975354445475;349;29,352396972245586
55782cb82e0efe052da0a3da237da3b2;auto;27;24;2018-08-16;14;2018-08-13;28;0,07420166953756459;63,871737114085064;350;29,43650126156434
5dee2c14e1989141e15d341d4c62d72a;sports_leisure;28;21;2018-05-05;11;2018-04-30;28;0,07420166953756459;63,94593878362263;351;29,520605550883094
bdcf6a834e8faa30dac3886c7a58e92e;health_beauty;27;20;2018-08-01;9;2018-07-30;28;0,07420166953756459;64,0201404531602;352;29,60470984020185
c075b8e131353552218860f1c421e4ef;kitchen_dining_laundry_garden_furniture;26;25;2018-08-05;19;2018-07-30;28;0,07420166953756459;64,09434212269775;353;29,68881412952061
acc444eb5ad26f79d5a11baa6a03c439;furniture_decor;22;20;2018-08-08;17;2018-08-06;28;0,07420166953756459;64,16854379223531;354;29,77291841883936
8a443635fdf9759915c9be5be2e3b862;bed_bath_table;27;26;2018-05-30;20;2018-05-28;28;0,07420166953756459;64,24274546177287;355;29,857022708158116
86c43103446290e7efacad3701cd654d;watches_gifts;27;27;2018-07-20;22;2018-07-16;28;0,07420166953756459;64,31694713131043;356;29,941126997476868
75c06ee06b201f9b6301d2b5e72993f8;perfumery;28;27;2018-04-12;18;2018-04-09;28;0,07420166953756459;64,39114880084799;357;30,025231286795627
9f1c3e71d56894398a42b050b07f1baa;cool_stuff;18;17;2018-08-05;12;2018-07-30;27;0,071551609911223;64,46270041075921;358;30,109335576114383
4ac50dbde931c0a5ed8c33d3dc047351;health_beauty;26;26;2018-08-16;22;2018-08-13;27;0,071551609911223;64,53425202067044;359;30,193439865433135
